"TOA5","LTUX","CR1000","75756","CR1000.Std.31","CPU:LTUX.cr1","4590","hora"
"TIMESTAMP","RECORD","Temp_Avg","Temp_Max","Temp_Min","RH_Avg","RH_Max","RH_Min","WSpeed_Avg","WDir_Avg","WDir_SD","WSpeed_Max","WSpeed_Min","Rain_Tot","Press_Avg","Rad_Avg","Rad_Max","Rad_Min","Visibility_Avg"
"TS","RN","°C","°C","°C","%","%","%","m/s","Deg","Deg","m/s","m/s","mm","hPa","W/m^2","W/m^2","W/m^2","m"
"","","Avg","Max","Min","Avg","Max","Min","WVc","WVc","WVc","Max","Min","Tot","Avg","Avg","Max","Min","Avg"
"2018-03-01 21:00:00",1692,23.38,24.02,22.7,94.8,96.6,92.5,0.513,242.4,91.9,1.63,0.02,0,1000.117,"NAN","NAN","NAN",0
"2018-03-01 22:00:00",1693,22.09,22.94,21.65,94,96.6,90.4,0.965,258.1,39.57,3.68,0.07,0,1001.169,"NAN","NAN","NAN",0
"2018-03-01 23:00:00",1694,22.35,22.75,22.03,91,92.7,88.8,1.025,242.2,29.88,3.75,0.15,0,1001.387,"NAN","NAN","NAN",0
"2018-03-02 00:00:00",1695,22.42,22.7,22.18,90.6,91.8,89,1.089,277.1,24.02,2.98,0.26,0,1001.718,"NAN","NAN","NAN",0
"2018-03-02 01:00:00",1696,23.1,23.41,22.41,88.7,90.2,87.6,1.484,283.9,26.49,3.95,0.15,0,1001.793,"NAN","NAN","NAN",0
"2018-03-02 02:00:00",1697,23.48,23.84,23.08,89.2,91.5,86.6,1.275,281.2,31.52,3.86,0.23,0,1001.329,"NAN","NAN","NAN",0
"2018-03-02 03:00:00",1698,23.28,23.55,22.98,89.9,91.5,87.2,1.248,282.9,56.6,4.38,0.16,0,1000.832,"NAN","NAN","NAN",0
"2018-03-02 04:00:00",1699,23.35,23.6,22.94,88.5,91.8,85.4,1.346,322.3,68.27,6.86,0.02,0,1000.777,"NAN","NAN","NAN",0
"2018-03-02 05:00:00",1700,23.43,23.56,23.22,88.2,89.9,85.8,1.539,311.2,48.39,5.45,0.08,0,1000.988,"NAN","NAN","NAN",0
"2018-03-02 06:00:00",1701,23.11,23.56,22.51,92.3,96.7,88.3,2.015,305.6,44.18,7.93,0.04,1.3,1001.501,"NAN","NAN","NAN",0
"2018-03-02 07:00:00",1702,22.34,22.7,22.03,96.1,97.1,95.1,2.247,298.6,47.31,8.33,0.12,0.2,1002.153,"NAN","NAN","NAN",0
"2018-03-02 08:00:00",1703,22.23,22.41,21.99,95.5,96.8,93.9,1.945,309.4,44.41,6.86,0.08,0.7,1003.011,"NAN","NAN","NAN",0
"2018-03-02 09:00:00",1704,21.92,22.13,21.65,96.2,97.6,94.8,1.59,323.5,53.19,5.85,0.08,2.1,1003.835,"NAN","NAN","NAN",0
"2018-03-02 10:00:00",1705,22.05,22.41,21.75,95.6,97.3,93.4,2.041,302.3,41.88,6.57,0.04,0,1004.419,"NAN","NAN","NAN",0
"2018-03-02 11:00:00",1706,22.36,22.6,22.13,93.5,94.8,91.8,1.953,296.3,38.51,5.56,0.13,0.1,1004.81,"NAN","NAN","NAN",0
"2018-03-02 12:00:00",1707,22.15,22.51,21.8,91.4,94.4,86.8,1.993,291.8,31.06,5.67,0.03,0,1004.715,"NAN","NAN","NAN",0
"2018-03-02 13:00:00",1708,23.31,24.36,22.37,82.5,88.4,75.22,2.377,303,40.8,5.88,0.12,0,1004.052,"NAN","NAN","NAN",0
"2018-03-02 14:00:00",1709,23.42,23.92,22.87,85,89.4,80,1.825,297.8,46.11,5.8,0.16,0,1003.338,"NAN","NAN","NAN",0
"2018-03-02 15:00:00",1710,23.36,23.54,23.06,87.8,89.3,86.7,1.717,304.8,55.11,6.55,0.07,0,1002.601,"NAN","NAN","NAN",0
"2018-03-02 16:00:00",1711,23.41,23.82,23.16,88,89.9,86,2.041,298.4,48.78,5.27,0.02,0,1002.117,"NAN","NAN","NAN",0
"2018-03-02 17:00:00",1712,23.21,23.44,22.97,90,91.8,88.2,1.557,300.8,40.94,5.4,0.11,0,1002.024,"NAN","NAN","NAN",0
"2018-03-02 18:00:00",1713,22.87,23.16,22.59,92.6,93.9,91.1,1.23,313.3,52.78,4.1,0.1,0,1002.355,"NAN","NAN","NAN",0
"2018-03-02 19:00:00",1714,22.59,22.79,22.41,94.2,94.8,93.5,1.007,315.8,62.91,3.6,0.03,0,1002.953,"NAN","NAN","NAN",0
"2018-03-02 20:00:00",1715,22.49,22.6,22.32,94.7,95.1,94.3,1.047,303.4,48.22,3.83,0.04,0,1003.458,"NAN","NAN","NAN",0
"2018-03-02 21:00:00",1716,22.46,22.6,22.22,94.5,94.9,94.2,1.191,302.4,48.11,3.78,0.05,0,1004.053,"NAN","NAN","NAN",0
"2018-03-02 22:00:00",1717,22.31,22.6,21.89,94.7,95.1,94.2,1.148,300.3,53.82,3.85,0.06,0,1004.324,"NAN","NAN","NAN",0
"2018-03-02 23:00:00",1718,21.63,22.13,20.99,95,96.2,94.1,0.973,292.8,37.15,4.75,0.03,0,1004.377,"NAN","NAN","NAN",0
"2018-03-03 00:00:00",1719,20.99,21.18,20.8,96.9,97.4,95.9,0.95,273.4,30.06,2.92,0.05,0,1004.323,"NAN","NAN","NAN",0
"2018-03-03 01:00:00",1720,20.93,21.18,20.66,96.9,97.5,96.4,0.99,268.9,29.65,3.57,0.07,0,1004.029,"NAN","NAN","NAN",0
"2018-03-03 02:00:00",1721,20.53,20.89,20.09,96.9,97.2,96.5,1.049,273.1,27.18,2.79,0.03,0,1003.504,"NAN","NAN","NAN",0
"2018-03-03 03:00:00",1722,19.98,20.28,19.71,97.2,97.5,96.7,1.08,262.8,22.27,3.89,0.04,0,1002.963,"NAN","NAN","NAN",0
"2018-03-03 04:00:00",1723,19.71,19.95,19.52,97.6,97.9,97.3,1.06,262.8,25.7,2.6,0.2,0,1002.773,"NAN","NAN","NAN",0
"2018-03-03 05:00:00",1724,19.91,20.52,19.38,97.8,98.3,97.4,0.961,256.6,30.43,3.18,0.04,0,1003.092,"NAN","NAN","NAN",0
"2018-03-03 06:00:00",1725,20.34,20.61,19.94,97.1,98.2,96.6,1.303,269.2,23.02,3.42,0.2,0,1003.133,"NAN","NAN","NAN",0
"2018-03-03 07:00:00",1726,20.03,20.42,19.75,97.2,97.5,96.6,1.264,270.3,27.12,2.98,0.13,0,1003.417,"NAN","NAN","NAN",0
"2018-03-03 08:00:00",1727,21.07,22.03,20.23,96.4,97.1,94.3,0.989,281,32.07,2.8,0.1,0,1003.988,"NAN","NAN","NAN",0
"2018-03-03 09:00:00",1728,22.57,23.17,21.84,91.4,94.6,86,0.867,312.1,33.54,2.26,0.08,0,1004.773,"NAN","NAN","NAN",0
"2018-03-03 10:00:00",1729,24.19,25.44,23.03,80.8,88.9,73.01,1.444,333.9,57.02,3.72,0.13,0,1004.832,"NAN","NAN","NAN",0
"2018-03-03 11:00:00",1730,25.5,25.82,25.2,73.44,78,69.44,1.831,17.13,41.43,4.67,0.1,0,1004.669,"NAN","NAN","NAN",0
"2018-03-03 12:00:00",1731,25.72,26.3,25.11,71.1,75.04,68.39,1.699,5.437,50.51,4.74,0.16,0,1004.1,"NAN","NAN","NAN",0
"2018-03-03 13:00:00",1732,26.05,26.68,25.53,69.74,73.01,65.67,1.667,351.9,51.76,3.94,0.07,0,1003.276,"NAN","NAN","NAN",0
"2018-03-03 14:00:00",1733,25.98,26.58,25.39,70.54,74.8,67.06,1.707,352,53.1,4.6,0.17,0,1002.36,"NAN","NAN","NAN",0
"2018-03-03 15:00:00",1734,26.04,26.58,25.49,64.53,70.56,57.93,1.331,1.432,45.61,4.31,0.07,0,1001.511,"NAN","NAN","NAN",0
"2018-03-03 16:00:00",1735,25.1,25.92,24.58,73,76.23,64.82,1.225,9.33,52.03,3.86,0.01,0,1001.058,"NAN","NAN","NAN",0
"2018-03-03 17:00:00",1736,24.33,24.87,23.54,77.89,80.7,74.5,1.141,22.4,47.62,3.03,0.11,0,1000.963,"NAN","NAN","NAN",0
"2018-03-03 18:00:00",1737,22.85,23.73,22.17,87.8,91.3,80.6,0.557,291.4,61.13,1.73,0.07,0,1001.187,"NAN","NAN","NAN",0
"2018-03-03 19:00:00",1738,21.7,22.41,21.08,92.4,93.9,90.9,0.79,231.9,13.02,1.36,0.22,0,1001.551,"NAN","NAN","NAN",0
"2018-03-03 20:00:00",1739,20.81,21.27,20.42,93.9,94.6,93.2,0.742,210.2,25.18,1.44,0.18,0,1001.947,"NAN","NAN","NAN",0
"2018-03-03 21:00:00",1740,20.94,21.32,20.47,93.4,94.6,92.5,0.755,200.6,22.53,1.82,0.03,0,1002.563,"NAN","NAN","NAN",0
"2018-03-03 22:00:00",1741,21.12,21.37,20.85,93.2,93.9,92,0.798,223.5,22,1.42,0.16,0,1002.602,"NAN","NAN","NAN",0
"2018-03-03 23:00:00",1742,21.2,21.37,21.04,92.9,93.7,91.7,0.839,209.3,36.38,2.14,0.05,0,1002.412,"NAN","NAN","NAN",0
"2018-03-04 00:00:00",1743,21.14,21.27,20.89,93,93.9,91.6,0.81,232.3,11.91,1.43,0.23,0,1002.218,"NAN","NAN","NAN",0
"2018-03-04 01:00:00",1744,21.21,21.46,20.94,94.5,96,92.5,0.782,222.8,13.39,1.22,0.16,0,1002.011,"NAN","NAN","NAN",0
"2018-03-04 02:00:00",1745,20.26,21.37,19.75,93.7,96.5,92.1,0.98,236.6,12.98,1.49,0.16,0,1001.679,"NAN","NAN","NAN",0
"2018-03-04 03:00:00",1746,20.6,20.99,19.85,95.8,97.2,93.5,0.83,226.7,11.08,1.33,0.29,0,1001.208,"NAN","NAN","NAN",0
"2018-03-04 04:00:00",1747,20.92,21.18,20.7,96.4,97.1,94.9,0.923,217.6,24.84,2.94,0.05,0,1000.919,"NAN","NAN","NAN",0
"2018-03-04 05:00:00",1748,20.76,21.18,20.37,95.3,96,94.7,0.817,232,25.52,2.08,0.03,0,1000.878,"NAN","NAN","NAN",0
"2018-03-04 06:00:00",1749,20.37,20.61,20.13,95.8,96.3,95.3,0.988,230.1,17.6,2.41,0.22,0,1000.822,"NAN","NAN","NAN",0
"2018-03-04 07:00:00",1750,20.34,20.52,20.13,96.9,97.7,95.9,0.885,229.1,24.92,1.66,0.08,0,1001.002,"NAN","NAN","NAN",0
"2018-03-04 08:00:00",1751,20.85,21.61,20.33,97.4,97.8,96.7,0.639,218.7,23.47,1.29,0.22,0,1001.768,"NAN","NAN","NAN",0
"2018-03-04 09:00:00",1752,22.9,25.22,21.42,91.7,96.8,79.03,0.453,224.5,91.7,1.37,0.02,0,1002.344,"NAN","NAN","NAN",0
"2018-03-04 10:00:00",1753,25.31,25.92,24.5,79.91,85.1,75.01,1.018,57.83,53.73,3.08,0.16,0,1002.634,"NAN","NAN","NAN",0
"2018-03-04 11:00:00",1754,26.18,27.34,25.2,75.08,83.6,67.1,1.058,90,61.99,2.95,0.05,0,1002.189,"NAN","NAN","NAN",0
"2018-03-04 12:00:00",1755,27.54,28.01,26.63,70.95,74.94,66.25,1.341,57.88,50.1,3.85,0.07,0,1001.229,"NAN","NAN","NAN",0
"2018-03-04 13:00:00",1756,28.03,28.38,27.62,68.14,73.41,63.5,1.385,46.07,46.03,4.09,0.06,0,1000.161,"NAN","NAN","NAN",0
"2018-03-04 14:00:00",1757,27.03,28.05,25.82,72.94,78.27,66.04,1.391,69.33,46.36,4.44,0.06,0,999.3425,"NAN","NAN","NAN",0
"2018-03-04 15:00:00",1758,26.86,27.82,26.25,67.3,71.71,62.89,1.259,79.24,41.06,3.13,0.14,0,998.2077,"NAN","NAN","NAN",0
"2018-03-04 16:00:00",1759,25.98,26.77,25.3,78.46,82.2,66.38,1.217,29.42,51.13,3.86,0.03,0,997.5654,"NAN","NAN","NAN",0
"2018-03-04 17:00:00",1760,24.91,25.49,24.2,84.2,87.8,80.3,0.917,15.5,45.28,2.44,0.04,0,997.3871,"NAN","NAN","NAN",0
"2018-03-04 18:00:00",1761,23.96,24.54,23.3,90,92.9,87.5,0.44,109.6,87.1,1.67,0.05,0,997.6025,"NAN","NAN","NAN",0
"2018-03-04 19:00:00",1762,22.98,23.54,22.51,94.5,95.7,92.8,0.512,181.8,33.93,1.1,0.01,0,997.9626,"NAN","NAN","NAN",0
"2018-03-04 20:00:00",1763,22.91,23.17,22.51,95.5,95.9,95.1,0.367,188.9,31.68,0.81,0.02,0,998.7597,"NAN","NAN","NAN",0
"2018-03-04 21:00:00",1764,23.24,23.46,22.98,95.3,95.8,94.8,0.363,153,57.44,1.42,0.02,0,999.875,"NAN","NAN","NAN",0
"2018-03-04 22:00:00",1765,23.18,23.36,22.98,95.9,96.3,95.2,0.445,181,32.11,1.58,0.02,0,1000.468,"NAN","NAN","NAN",0
"2018-03-04 23:00:00",1766,23.28,23.46,22.98,94.1,96,93.2,1.02,153,31.28,2.86,0.08,0,1000.474,"NAN","NAN","NAN",0
"2018-03-05 00:00:00",1767,23.15,23.37,22.8,93.8,94.5,93,1.276,165.3,35.72,3.07,0.08,0,1000.056,"NAN","NAN","NAN",0
"2018-03-05 01:00:00",1768,22.13,22.99,21.18,94,95.2,93.2,0.903,179.1,32.42,2.84,0.07,0,999.1765,"NAN","NAN","NAN",0
"2018-03-05 02:00:00",1769,21.25,21.42,21.04,92.9,94.3,91.7,0.767,185.9,21.82,1.76,0.19,0,998.3777,"NAN","NAN","NAN",0
"2018-03-05 03:00:00",1770,21.15,21.37,20.89,94.5,95.2,93.6,0.806,215.2,17.09,1.43,0.19,0,997.8749,"NAN","NAN","NAN",0
"2018-03-05 04:00:00",1771,21.01,21.18,20.7,93.6,95.2,89.8,0.924,194.1,22.11,2,0.11,0,997.5573,"NAN","NAN","NAN",0
"2018-03-05 05:00:00",1772,20.8,21.18,20.37,91.2,93.4,88.9,0.804,188.2,23.32,1.36,0.23,0,997.1365,"NAN","NAN","NAN",0
"2018-03-05 06:00:00",1773,20.98,21.37,20.56,90.9,92.9,89.2,1.048,172.5,28.73,2.37,0.2,0,997.2412,"NAN","NAN","NAN",0
"2018-03-05 07:00:00",1774,21.03,21.28,20.75,95,96.5,92.7,0.751,204.2,42.37,2.07,0.04,0,997.3624,"NAN","NAN","NAN",0
"2018-03-05 08:00:00",1775,21.29,22.22,20.7,95.7,96.4,93.9,0.462,272.9,66.08,1.1,0.03,0,997.7171,"NAN","NAN","NAN",0
"2018-03-05 09:00:00",1776,23.36,24.89,22.08,86.6,94.1,77.33,0.503,24.03,63.49,1.85,0.02,0,998.282,"NAN","NAN","NAN",0
"2018-03-05 10:00:00",1777,25.41,25.96,24.55,78.47,83.4,75.36,1.064,51.69,63.55,3.13,0.04,0,998.6653,"NAN","NAN","NAN",0
"2018-03-05 11:00:00",1778,26.17,27.06,24.92,78.39,84.4,73.45,1.421,62.86,44.15,3.35,0.07,0,998.5257,"NAN","NAN","NAN",0
"2018-03-05 12:00:00",1779,27.12,27.82,26.58,73.9,76.81,69.34,1.428,57.02,44.28,3.19,0.02,0,997.9213,"NAN","NAN","NAN",0
"2018-03-05 13:00:00",1780,26.95,27.72,26.2,76.47,79.86,68.83,1.496,11.89,46.12,4.45,0.09,0,996.9823,"NAN","NAN","NAN",0
"2018-03-05 14:00:00",1781,27.65,28.29,26.96,73.61,76.67,70.46,1.361,16.27,40.57,3.47,0.06,0,996.1354,"NAN","NAN","NAN",0
"2018-03-05 15:00:00",1782,27.17,28.1,26.44,72.42,77.15,66.86,1.321,73.63,53.89,3.59,0.06,0,995.2438,"NAN","NAN","NAN",0
"2018-03-05 16:00:00",1783,26.02,26.77,25.44,77.47,80.4,73.04,1.568,105.8,33.16,4.29,0.13,0,994.5256,"NAN","NAN","NAN",0
"2018-03-05 17:00:00",1784,25.01,25.72,24.39,81.9,85,78.34,1.204,107.6,34.12,3.67,0.2,0,994.2842,"NAN","NAN","NAN",0
"2018-03-05 18:00:00",1785,23.8,24.49,23.31,89,92.3,84.2,0.854,143.9,36.65,2.66,0.07,0,994.6864,"NAN","NAN","NAN",0
"2018-03-05 19:00:00",1786,23.39,23.65,23.17,93.4,94.3,92.1,0.651,155.2,53.46,1.84,0.02,0,995.2831,"NAN","NAN","NAN",0
"2018-03-05 20:00:00",1787,23.53,23.74,23.31,93.4,94.3,92.3,0.667,152.8,46.5,1.77,0.01,0,995.7872,"NAN","NAN","NAN",0
"2018-03-05 21:00:00",1788,22.67,23.55,21.8,95,96.2,93,0.699,205.6,34.43,2.13,0.1,0,996.2849,"NAN","NAN","NAN",0
"2018-03-05 22:00:00",1789,21.75,22.03,21.42,94.8,95.6,94,0.715,186.9,38.96,1.7,0.06,0,996.7136,"NAN","NAN","NAN",0
"2018-03-05 23:00:00",1790,21.36,21.56,21.13,93.8,95.2,92.6,0.938,221.1,17.06,1.7,0.26,0,996.8528,"NAN","NAN","NAN",0
"2018-03-06 00:00:00",1791,21.28,21.47,21.08,92.9,93.9,91.9,1.013,219.7,9.66,1.64,0.33,0,996.5376,"NAN","NAN","NAN",0
"2018-03-06 01:00:00",1792,21.28,21.46,21.09,92.6,93.2,91.9,0.911,214.7,16.04,1.59,0.08,0,995.9075,"NAN","NAN","NAN",0
"2018-03-06 02:00:00",1793,21.07,21.28,20.8,92.1,92.8,91,0.889,214.3,20.33,1.73,0.09,0,995.3677,"NAN","NAN","NAN",0
"2018-03-06 03:00:00",1794,21.09,21.27,20.89,90.7,92.2,89.2,0.896,216.7,14.46,1.4,0.13,0,994.8965,"NAN","NAN","NAN",0
"2018-03-06 04:00:00",1795,21.11,21.32,20.89,89.7,90.8,88.5,0.862,218.7,21.88,1.48,0.02,0,994.9413,"NAN","NAN","NAN",0
"2018-03-06 05:00:00",1796,20.84,21.13,20.51,89.8,91.2,88.5,0.814,226.3,19.51,1.69,0.01,0,995.3859,"NAN","NAN","NAN",0
"2018-03-06 06:00:00",1797,20.9,21.47,20.51,91.9,94,89.3,0.927,219.6,27.64,1.74,0.24,0,995.9814,"NAN","NAN","NAN",0
"2018-03-06 07:00:00",1798,21.87,22.13,21.28,95.1,96.1,93.1,0.801,178.8,28.85,1.85,0.15,0,996.4526,"NAN","NAN","NAN",0
"2018-03-06 08:00:00",1799,22.28,22.99,21.84,95.9,96.4,95.2,0.593,148.2,52.34,1.74,0.03,0,997.0654,"NAN","NAN","NAN",0
"2018-03-06 09:00:00",1800,23.77,24.79,22.8,89.8,95.2,84.5,1.039,112.1,32.18,2.44,0.15,0,997.5314,"NAN","NAN","NAN",0
"2018-03-06 10:00:00",1801,25.06,25.54,24.5,85.5,87.8,83.2,1.147,75.11,44.72,3.72,0.16,0,997.8831,"NAN","NAN","NAN",0
"2018-03-06 11:00:00",1802,25.96,26.96,25.11,81.3,86.2,76.71,1.362,66.88,45.7,4.46,0.16,0,997.7369,"NAN","NAN","NAN",0
"2018-03-06 12:00:00",1803,27.49,28.39,26.77,77.03,80.1,73.31,1.262,49.88,49.02,3.95,0.02,0,997.0524,"NAN","NAN","NAN",0
"2018-03-06 13:00:00",1804,27.67,28.29,27.05,77.32,79.76,74.26,1.367,6.889,42.84,4.06,0.06,0,996.3375,"NAN","NAN","NAN",0
"2018-03-06 14:00:00",1805,27.52,28.58,26.53,77.77,81.6,73.58,1.539,352.8,47.62,4,0.09,0,995.5144,"NAN","NAN","NAN",0
"2018-03-06 15:00:00",1806,26.57,27.06,26.01,80.6,82.9,78.34,1.599,349,55.21,5.42,0.1,0,994.9257,"NAN","NAN","NAN",0
"2018-03-06 16:00:00",1807,25.47,26.39,24.96,84.6,86.8,80.6,1.22,356.8,56.49,4.07,0.03,0,994.4514,"NAN","NAN","NAN",0
"2018-03-06 17:00:00",1808,25.07,25.44,24.77,86.5,88.1,84.7,1.067,4.262,44.64,2.59,0.05,0,994.391,"NAN","NAN","NAN",0
"2018-03-06 18:00:00",1809,24.49,25.15,23.92,87.8,90.1,85.8,1.02,347.2,42.07,2.66,0.05,0,994.7149,"NAN","NAN","NAN",0
"2018-03-06 19:00:00",1810,23.95,24.2,23.59,90.7,91.7,89.8,0.608,9.61,66.82,2.07,0.03,0,995.2388,"NAN","NAN","NAN",0
"2018-03-06 20:00:00",1811,23.62,23.83,23.4,91.7,92.3,90.9,0.594,341,53.77,2.15,0.01,0,996.1016,"NAN","NAN","NAN",0
"2018-03-06 21:00:00",1812,23.11,23.64,22.46,92.7,95,90.7,0.552,264.3,40.36,1.88,0.03,0,997.126,"NAN","NAN","NAN",0
"2018-03-06 22:00:00",1813,22.26,22.65,21.99,96.1,97,94.9,0.536,213.8,15.61,1.03,0.04,0,997.9108,"NAN","NAN","NAN",0
"2018-03-06 23:00:00",1814,21.89,22.32,21.32,96.6,97.1,96.1,0.821,221.6,13.69,1.47,0.32,0,998.6354,"NAN","NAN","NAN",0
"2018-03-07 00:00:00",1815,21.25,21.51,20.99,96.6,97.1,96.2,0.72,229.3,17.86,1.46,0.02,0,998.7563,"NAN","NAN","NAN",0
"2018-03-07 01:00:00",1816,21.14,21.47,20.89,96.7,97.1,96.2,0.972,224.8,10.47,1.6,0.28,0,998.88,"NAN","NAN","NAN",0
"2018-03-07 02:00:00",1817,21.37,21.65,21.08,96.6,96.9,96.2,0.959,228.1,7.516,1.34,0.49,0,998.7413,"NAN","NAN","NAN",0
"2018-03-07 03:00:00",1818,21.09,21.27,20.89,96.9,97.3,96.4,0.91,230.7,9.2,1.73,0.41,0,998.4634,"NAN","NAN","NAN",0
"2018-03-07 04:00:00",1819,21.05,21.37,20.8,97.1,97.4,96.8,0.852,235.1,14.86,2.01,0.2,0,998.5311,"NAN","NAN","NAN",0
"2018-03-07 05:00:00",1820,21.35,21.61,21.08,96.7,97.4,96.1,1.147,237.6,20.55,2.58,0.34,0,998.9442,"NAN","NAN","NAN",0
"2018-03-07 06:00:00",1821,21.41,21.65,21.08,96,96.5,95.3,0.732,221.1,27.78,1.78,0.12,0,999.0887,"NAN","NAN","NAN",0
"2018-03-07 07:00:00",1822,21.5,21.84,21.08,96,96.5,95.5,0.561,235.2,34.78,1.58,0.02,0,1000.002,"NAN","NAN","NAN",0
"2018-03-07 08:00:00",1823,22.32,23.08,21.65,96.5,97.1,95.1,0.533,242.1,58.13,2.03,0.03,0,1000.879,"NAN","NAN","NAN",0
"2018-03-07 09:00:00",1824,23.74,24.22,22.94,91.6,95.5,89.6,0.606,359.2,75.93,1.61,0.03,0,1001.474,"NAN","NAN","NAN",0
"2018-03-07 10:00:00",1825,24.35,24.82,23.78,88.5,90.9,85.9,1.04,349.7,50.97,3.72,0.05,0,1002.041,"NAN","NAN","NAN",0
"2018-03-07 11:00:00",1826,24.41,25.25,24.01,88.2,91,85,1.486,37.03,56.86,4.55,0.04,0,1002.621,"NAN","NAN","NAN",0
"2018-03-07 12:00:00",1827,25.31,26.3,24.54,83.7,88.5,79.19,1.607,3.582,53.04,4.34,0.1,0,1002.861,"NAN","NAN","NAN",0
"2018-03-07 13:00:00",1828,25.44,26.39,24.82,80.1,83,75.48,1.438,359.8,50.17,3.38,0.02,0,1002.41,"NAN","NAN","NAN",0
"2018-03-07 14:00:00",1829,23.19,25.15,21.26,89.4,96.4,80.6,2.438,312.8,53.87,10.6,0.16,1.3,1002.349,"NAN","NAN","NAN",0
"2018-03-07 15:00:00",1830,21.09,21.45,20.84,95.4,97,92.8,2.845,298,42.23,8.67,0.13,0.1,1002.469,"NAN","NAN","NAN",0
"2018-03-07 16:00:00",1831,21.14,21.32,20.89,91.6,93.8,89.6,3.135,298.8,34.99,9.28,0.15,0,1002.262,"NAN","NAN","NAN",0
"2018-03-07 17:00:00",1832,21.23,21.46,20.99,88.4,89.8,87,2.782,297.6,40.12,8.44,0.12,0,1002.614,"NAN","NAN","NAN",0
"2018-03-07 18:00:00",1833,21,21.28,20.8,88.8,90.1,87.5,2.872,299.8,39.63,8.5,0.26,0,1003.174,"NAN","NAN","NAN",0
"2018-03-07 19:00:00",1834,20.8,21.08,20.47,87.7,88.8,86.4,2.866,297.3,46.48,8.99,0.14,0,1003.738,"NAN","NAN","NAN",0
"2018-03-07 20:00:00",1835,20.43,20.7,20.13,88,88.9,87.2,2.456,297.6,33.9,6.72,0.21,0,1004.158,"NAN","NAN","NAN",0
"2018-03-07 21:00:00",1836,20.18,20.33,19.99,89.6,90.6,88.4,2.344,291.3,25.4,5.25,0.48,0,1004.245,"NAN","NAN","NAN",0
"2018-03-07 22:00:00",1837,20.12,20.37,19.75,91.5,94.2,89.6,2.236,293,27.24,5.56,0.11,0,1004.555,"NAN","NAN","NAN",0
"2018-03-07 23:00:00",1838,20,20.33,19.75,92.2,94.2,90.3,2.173,295,29.07,5.29,0.21,0,1004.422,"NAN","NAN","NAN",0
"2018-03-08 00:00:00",1839,20.26,20.42,20.04,90.1,90.9,89.5,1.811,298.9,39.8,5.51,0.18,0,1004.163,"NAN","NAN","NAN",0
"2018-03-08 01:00:00",1840,20.23,20.38,20.04,90.3,91.3,89.4,1.498,297.3,40.26,4.87,0.11,0,1003.885,"NAN","NAN","NAN",0
"2018-03-08 02:00:00",1841,20.2,20.33,19.99,90.5,92,89.7,1.947,290.6,38.2,5.97,0.1,0,1003.391,"NAN","NAN","NAN",0
"2018-03-08 03:00:00",1842,19.96,20.23,19.47,91.3,92.9,89.7,1.49,295,45.9,4.27,0.02,0,1002.504,"NAN","NAN","NAN",0
"2018-03-08 04:00:00",1843,19.85,20.14,19.52,92.5,93.5,91.5,1.751,294.4,34,5.02,0.1,0.1,1002.256,"NAN","NAN","NAN",0
"2018-03-08 05:00:00",1844,19.97,20.14,19.8,95.4,96.9,93.2,1.645,287.7,42.18,6.16,0.19,0.5,1002.336,"NAN","NAN","NAN",0
"2018-03-08 06:00:00",1845,20.09,20.24,19.94,95.4,96.3,94.9,2.215,288.8,32.29,5.47,0.14,0,1002.754,"NAN","NAN","NAN",0
"2018-03-08 07:00:00",1846,19.99,20.14,19.76,94.9,95.4,94.5,1.846,290.5,28.69,5.45,0.15,0,1003.184,"NAN","NAN","NAN",0
"2018-03-08 08:00:00",1847,20.43,20.99,19.85,93.1,94.8,91,1.515,300.5,47.74,4.52,0.14,0,1003.549,"NAN","NAN","NAN",0
"2018-03-08 09:00:00",1848,21.28,21.75,20.75,89.4,92.1,87.3,1.535,316.4,47.21,4.08,0.06,0.3,1004.008,"NAN","NAN","NAN",0
"2018-03-08 10:00:00",1849,21.61,22.5,20.51,90.1,94.5,84.8,1.98,298.5,47.84,5.45,0.13,0.1,1003.894,"NAN","NAN","NAN",0
"2018-03-08 11:00:00",1850,23.05,23.82,22.26,82.6,87,78.78,2.081,317.6,52.93,6.59,0.17,0,1003.804,"NAN","NAN","NAN",0
"2018-03-08 12:00:00",1851,23.12,23.63,22.68,82.7,85.5,80.2,1.92,330.1,57.89,7.36,0.1,0,1003.452,"NAN","NAN","NAN",0
"2018-03-08 13:00:00",1852,23.38,23.92,22.83,81.5,83.3,78.54,1.772,326.6,60.72,5.91,0.03,0,1002.695,"NAN","NAN","NAN",0
"2018-03-08 14:00:00",1853,22.92,23.35,22.35,82.9,85.4,80.9,2.025,319.6,52.42,7,0.13,0,1002.042,"NAN","NAN","NAN",0
"2018-03-08 15:00:00",1854,22.66,23.16,22.25,83.9,85.4,82.2,2.008,309.8,58.67,7.36,0.03,0,1001.319,"NAN","NAN","NAN",0
"2018-03-08 16:00:00",1855,22.5,22.92,22.06,83.2,85,81.2,2.03,315.1,51.17,7.92,0.18,0,1000.862,"NAN","NAN","NAN",0
"2018-03-08 17:00:00",1856,21.92,22.44,21.45,85.5,87.4,84,1.568,309.7,52.13,5.39,0.05,0,1000.729,"NAN","NAN","NAN",0
"2018-03-08 18:00:00",1857,21.46,21.74,21.18,87.5,88.8,85.6,1.321,311.6,50.93,4.13,0.02,0,1000.926,"NAN","NAN","NAN",0
