"TOA5","LTUX","CR1000","75756","CR1000.Std.31","CPU:LTUX.cr1","29697","Segundo"
"TIMESTAMP","RECORD","Voltage"
"TS","RN","Volts"
"","","Smp"
"2017-12-13 20:54:20",685,0.127
"2017-12-13 20:54:30",686,0.127
"2017-12-13 20:54:40",687,0.127
"2017-12-13 20:54:50",688,0.127
"2017-12-13 20:55:00",689,0.127
"2017-12-13 20:55:10",690,0.126
"2017-12-13 20:55:20",691,0.127
"2017-12-13 20:55:30",692,0.127
"2017-12-13 20:55:40",693,0.127
"2017-12-13 20:55:50",694,0.127
"2017-12-13 20:56:00",695,0.127
"2017-12-13 20:56:10",696,0.127
"2017-12-13 20:56:20",697,0.127
"2017-12-13 20:56:30",698,0.128
"2017-12-13 20:56:40",699,0.127
"2017-12-13 20:56:50",700,0.128
"2017-12-13 20:57:00",701,0.128
"2017-12-13 20:57:10",702,0.128
"2017-12-13 20:57:20",703,0.128
"2017-12-13 20:57:30",704,0.128
"2017-12-13 20:57:40",705,0.128
"2017-12-13 20:57:50",706,0.128
"2017-12-13 20:58:00",707,0.128
"2017-12-13 20:58:10",708,0.128
"2017-12-13 20:58:20",709,0.128
"2017-12-13 20:58:30",710,0.127
"2017-12-13 20:58:40",711,0.128
"2017-12-13 20:58:50",712,0.127
"2017-12-13 20:59:00",713,0.127
"2017-12-13 20:59:10",714,0.127
"2017-12-13 20:59:20",715,0.128
"2017-12-13 20:59:30",716,0.128
"2017-12-13 20:59:40",717,0.127
"2017-12-13 20:59:50",718,0.127
"2017-12-13 21:00:00",719,0.127
"2017-12-13 21:00:10",720,0.127
"2017-12-13 21:00:20",721,0.127
"2017-12-13 21:00:30",722,0.127
"2017-12-13 21:00:40",723,0.127
"2017-12-13 21:00:50",724,0.127
"2017-12-13 21:01:00",725,0.127
"2017-12-13 21:01:10",726,0.127
"2017-12-13 21:01:20",727,0.127
"2017-12-13 21:01:30",728,0.127
"2017-12-13 21:01:40",729,0.127
"2017-12-13 21:01:50",730,0.127
"2017-12-13 21:02:00",731,0.127
"2017-12-13 21:02:10",732,0.127
"2017-12-13 21:02:20",733,0.127
"2017-12-13 21:02:30",734,0.127
"2017-12-13 21:02:40",735,0.128
"2017-12-13 21:02:50",736,0.127
"2017-12-13 21:03:00",737,0.127
"2017-12-13 21:03:10",738,0.127
"2017-12-13 21:03:20",739,0.127
"2017-12-13 21:03:30",740,0.126
"2017-12-13 21:03:40",741,0.126
"2017-12-13 21:03:50",742,0.127
"2017-12-13 21:04:00",743,0.127
"2017-12-13 21:04:10",744,0.126
"2017-12-13 21:04:20",745,0.127
"2017-12-13 21:04:30",746,0.127
"2017-12-13 21:04:40",747,0.127
"2017-12-13 21:04:50",748,0.127
"2017-12-13 21:05:00",749,0.127
"2017-12-13 21:05:10",750,0.127
"2017-12-13 21:05:20",751,0.127
"2017-12-13 21:05:30",752,0.127
"2017-12-13 21:05:40",753,0.127
"2017-12-13 21:05:50",754,0.127
"2017-12-13 21:06:00",755,0.127
"2017-12-13 21:06:10",756,0.127
"2017-12-13 21:06:20",757,0.127
"2017-12-13 21:06:30",758,0.127
"2017-12-13 21:06:40",759,0.127
"2017-12-13 21:06:50",760,0.127
"2017-12-13 21:07:00",761,0.127
"2017-12-13 21:07:10",762,0.127
"2017-12-13 21:07:20",763,0.127
"2017-12-13 21:07:30",764,0.127
"2017-12-13 21:07:40",765,0.127
"2017-12-13 21:07:50",766,0.127
"2017-12-13 21:08:00",767,0.128
"2017-12-13 21:08:10",768,0.128
"2017-12-13 21:08:20",769,0.127
"2017-12-13 21:08:30",770,0.127
"2017-12-13 21:08:40",771,0.128
"2017-12-13 21:08:50",772,0.128
"2017-12-13 21:09:00",773,0.128
"2017-12-13 21:09:10",774,0.128
"2017-12-13 21:09:20",775,0.128
"2017-12-13 21:09:30",776,0.128
"2017-12-13 21:09:40",777,0.128
"2017-12-13 21:09:50",778,0.128
"2017-12-13 21:10:00",779,0.128
"2017-12-13 21:10:10",780,0.128
"2017-12-13 21:10:20",781,0.128
"2017-12-13 21:10:30",782,0.128
"2017-12-13 21:10:40",783,0.128
"2017-12-13 21:10:50",784,0.128
"2017-12-13 21:11:00",785,0.128
"2017-12-13 21:11:10",786,0.129
"2017-12-13 21:11:20",787,0.129
"2017-12-13 21:11:30",788,0.129
"2017-12-13 21:11:40",789,0.128
"2017-12-13 21:11:50",790,0.129
"2017-12-13 21:12:00",791,0.129
"2017-12-13 21:12:10",792,0.129
"2017-12-13 21:12:20",793,0.129
"2017-12-13 21:12:30",794,0.129
"2017-12-13 21:12:40",795,0.129
"2017-12-13 21:12:50",796,0.129
"2017-12-13 21:13:00",797,0.129
"2017-12-13 21:13:10",798,0.13
"2017-12-13 21:13:20",799,0.13
"2017-12-13 21:13:30",800,0.13
"2017-12-13 21:13:40",801,0.13
"2017-12-13 21:13:50",802,0.129
"2017-12-13 21:14:00",803,0.13
"2017-12-13 21:14:10",804,0.13
"2017-12-13 21:14:20",805,0.13
"2017-12-13 21:14:30",806,0.13
"2017-12-13 21:14:40",807,0.13
"2017-12-13 21:14:50",808,0.13
"2017-12-13 21:15:00",809,0.13
"2017-12-13 21:15:10",810,0.13
"2017-12-13 21:15:20",811,0.13
"2017-12-13 21:15:30",812,0.13
"2017-12-13 21:15:40",813,0.13
"2017-12-13 21:15:50",814,0.13
"2017-12-13 21:16:00",815,0.13
"2017-12-13 21:16:10",816,0.13
"2017-12-13 21:16:20",817,0.13
"2017-12-13 21:16:30",818,0.131
"2017-12-13 21:16:40",819,0.13
"2017-12-13 21:16:50",820,0.131
"2017-12-13 21:17:00",821,0.131
"2017-12-13 21:17:10",822,0.131
"2017-12-13 21:17:20",823,0.131
"2017-12-13 21:17:30",824,0.131
"2017-12-13 21:17:40",825,0.131
"2017-12-13 21:17:50",826,0.131
"2017-12-13 21:18:00",827,0.131
"2017-12-13 21:18:10",828,0.131
"2017-12-13 21:18:20",829,0.131
"2017-12-13 21:18:30",830,0.131
"2017-12-13 21:18:40",831,0.131
"2017-12-13 21:18:50",832,0.131
"2017-12-13 21:19:00",833,0.131
"2017-12-13 21:19:10",834,0.132
"2017-12-13 21:19:20",835,0.132
"2017-12-13 21:19:30",836,0.132
"2017-12-13 21:19:40",837,0.132
"2017-12-13 21:19:50",838,0.132
"2017-12-13 21:20:00",839,0.132
"2017-12-13 21:20:10",840,0.132
"2017-12-13 21:20:20",841,0.132
"2017-12-13 21:20:30",842,0.132
"2017-12-13 21:20:40",843,0.132
"2017-12-13 21:20:50",844,0.133
"2017-12-13 21:21:00",845,0.133
"2017-12-13 21:21:10",846,0.133
"2017-12-13 21:21:20",847,0.133
"2017-12-13 21:21:30",848,0.133
"2017-12-13 21:21:40",849,0.133
"2017-12-13 21:21:50",850,0.132
"2017-12-13 21:22:00",851,0.133
"2017-12-13 21:22:10",852,0.133
"2017-12-13 21:22:20",853,0.132
"2017-12-13 21:22:30",854,0.133
"2017-12-13 21:22:40",855,0.133
"2017-12-13 21:22:50",856,0.132
"2017-12-13 21:23:00",857,0.133
"2017-12-13 21:23:10",858,0.132
"2017-12-13 21:23:20",859,0.133
"2017-12-13 21:23:30",860,0.132
"2017-12-13 21:23:40",861,0.133
"2017-12-13 21:23:50",862,0.133
"2017-12-13 21:24:00",863,0.133
"2017-12-13 21:24:10",864,0.133
"2017-12-13 21:24:20",865,0.133
"2017-12-13 21:24:30",866,0.133
"2017-12-13 21:24:40",867,0.133
"2017-12-13 21:24:50",868,0.133
"2017-12-13 21:25:00",869,0.133
"2017-12-13 21:25:10",870,0.133
"2017-12-13 21:25:20",871,0.133
"2017-12-13 21:25:30",872,0.133
"2017-12-13 21:25:40",873,0.133
"2017-12-13 21:25:50",874,0.133
"2017-12-13 21:26:00",875,0.133
"2017-12-13 21:26:10",876,0.133
"2017-12-13 21:26:20",877,0.133
"2017-12-13 21:26:30",878,0.133
"2017-12-13 21:26:40",879,0.133
"2017-12-13 21:26:50",880,0.133
"2017-12-13 21:27:00",881,0.133
"2017-12-13 21:27:10",882,0.133
"2017-12-13 21:27:20",883,0.134
"2017-12-13 21:27:30",884,0.134
"2017-12-13 21:27:40",885,0.133
"2017-12-13 21:27:50",886,0.134
"2017-12-13 21:28:00",887,0.134
"2017-12-13 21:28:10",888,0.134
"2017-12-13 21:28:20",889,0.134
"2017-12-13 21:28:30",890,0.134
"2017-12-13 21:28:40",891,0.134
"2017-12-13 21:28:50",892,0.134
"2017-12-13 21:29:00",893,0.134
"2017-12-13 21:29:10",894,0.134
"2017-12-13 21:29:20",895,0.134
"2017-12-13 21:29:30",896,0.134
"2017-12-13 21:29:40",897,0.134
"2017-12-13 21:29:50",898,0.134
"2017-12-13 21:30:00",899,0.134
"2017-12-13 21:30:10",900,0.134
"2017-12-13 21:30:20",901,0.134
"2017-12-13 21:30:30",902,0.135
"2017-12-13 21:30:40",903,0.135
"2017-12-13 21:30:50",904,0.134
"2017-12-13 21:31:00",905,0.135
"2017-12-13 21:31:10",906,0.135
"2017-12-13 21:31:20",907,0.134
"2017-12-13 21:31:30",908,0.135
"2017-12-13 21:31:40",909,0.135
"2017-12-13 21:31:50",910,0.135
"2017-12-13 21:32:00",911,0.135
"2017-12-13 21:32:10",912,0.134
"2017-12-13 21:32:20",913,0.135
"2017-12-13 21:32:30",914,0.135
"2017-12-13 21:32:40",915,0.134
"2017-12-13 21:32:50",916,0.135
"2017-12-13 21:33:00",917,0.135
"2017-12-13 21:33:10",918,0.135
"2017-12-13 21:33:20",919,0.135
"2017-12-13 21:33:30",920,0.135
"2017-12-13 21:33:40",921,0.135
"2017-12-13 21:33:50",922,0.135
"2017-12-13 21:34:00",923,0.135
"2017-12-13 21:34:10",924,0.135
"2017-12-13 21:34:20",925,0.135
"2017-12-13 21:34:30",926,0.135
"2017-12-13 21:34:40",927,0.136
"2017-12-13 21:34:50",928,0.135
"2017-12-13 21:35:00",929,0.135
"2017-12-13 21:35:10",930,0.135
"2017-12-13 21:35:20",931,0.135
"2017-12-13 21:35:30",932,0.135
"2017-12-13 21:35:40",933,0.135
"2017-12-13 21:35:50",934,0.135
"2017-12-13 21:36:00",935,0.135
"2017-12-13 21:36:10",936,0.135
"2017-12-13 21:36:20",937,0.135
"2017-12-13 21:36:30",938,0.135
"2017-12-13 21:36:40",939,0.135
"2017-12-13 21:36:50",940,0.135
"2017-12-13 21:37:00",941,0.135
"2017-12-13 21:37:10",942,0.135
"2017-12-13 21:37:20",943,0.135
"2017-12-13 21:37:30",944,0.135
"2017-12-13 21:37:40",945,0.135
"2017-12-13 21:37:50",946,0.135
"2017-12-13 21:38:00",947,0.135
"2017-12-13 21:38:10",948,0.135
"2017-12-13 21:38:20",949,0.136
"2017-12-13 21:38:30",950,0.136
"2017-12-13 21:38:40",951,0.135
"2017-12-13 21:38:50",952,0.136
"2017-12-13 21:39:00",953,0.136
"2017-12-13 21:39:10",954,0.136
"2017-12-13 21:39:20",955,0.136
"2017-12-13 21:39:30",956,0.136
"2017-12-13 21:39:40",957,0.136
"2017-12-13 21:39:50",958,0.136
"2017-12-13 21:40:00",959,0.136
"2017-12-13 21:40:10",960,0.136
"2017-12-13 21:40:20",961,0.136
"2017-12-13 21:40:30",962,0.136
"2017-12-13 21:40:40",963,0.136
"2017-12-13 21:40:50",964,0.136
"2017-12-13 21:41:00",965,0.136
"2017-12-13 21:41:10",966,0.136
"2017-12-13 21:41:20",967,0.136
"2017-12-13 21:41:30",968,0.136
"2017-12-13 21:41:40",969,0.136
"2017-12-13 21:41:50",970,0.136
"2017-12-13 21:42:00",971,0.137
"2017-12-13 21:42:10",972,0.137
"2017-12-13 21:42:20",973,0.136
"2017-12-13 21:42:30",974,0.136
"2017-12-13 21:42:40",975,0.136
"2017-12-13 21:42:50",976,0.136
"2017-12-13 21:43:00",977,0.136
"2017-12-13 21:43:10",978,0.136
"2017-12-13 21:43:20",979,0.136
"2017-12-13 21:43:30",980,0.136
"2017-12-13 21:43:40",981,0.136
"2017-12-13 21:43:50",982,0.136
"2017-12-13 21:44:00",983,0.136
"2017-12-13 21:44:10",984,0.136
"2017-12-13 21:44:20",985,0.136
"2017-12-13 21:44:30",986,0.136
"2017-12-13 21:44:40",987,0.137
"2017-12-13 21:44:50",988,0.137
"2017-12-13 21:45:00",989,0.137
"2017-12-13 21:45:10",990,0.137
"2017-12-13 21:45:20",991,0.137
"2017-12-13 21:45:30",992,0.137
"2017-12-13 21:45:40",993,0.137
"2017-12-13 21:45:50",994,0.137
"2017-12-13 21:46:00",995,0.137
"2017-12-13 21:46:10",996,0.137
"2017-12-13 21:46:20",997,0.137
"2017-12-13 21:46:30",998,0.137
"2017-12-13 21:46:40",999,0.137
"2017-12-13 21:46:50",1000,0.137
"2017-12-13 21:47:00",1001,0.137
"2017-12-13 21:47:10",1002,0.137
"2017-12-13 21:47:20",1003,0.138
"2017-12-13 21:47:30",1004,0.137
"2017-12-13 21:47:40",1005,0.137
"2017-12-13 21:47:50",1006,0.138
"2017-12-13 21:48:00",1007,0.137
"2017-12-13 21:48:10",1008,0.138
"2017-12-13 21:48:20",1009,0.138
"2017-12-13 21:48:30",1010,0.138
"2017-12-13 21:48:40",1011,0.138
"2017-12-13 21:48:50",1012,0.138
"2017-12-13 21:49:00",1013,0.138
"2017-12-13 21:49:10",1014,0.138
"2017-12-13 21:49:20",1015,0.138
"2017-12-13 21:49:30",1016,0.138
"2017-12-13 21:49:40",1017,0.138
"2017-12-13 21:49:50",1018,0.138
"2017-12-13 21:50:00",1019,0.138
"2017-12-13 21:50:10",1020,0.138
"2017-12-13 21:50:20",1021,0.138
"2017-12-13 21:50:30",1022,0.138
"2017-12-13 21:50:40",1023,0.138
"2017-12-13 21:50:50",1024,0.138
"2017-12-13 21:51:00",1025,0.138
"2017-12-13 21:51:10",1026,0.138
"2017-12-13 21:51:20",1027,0.138
"2017-12-13 21:51:30",1028,0.138
"2017-12-13 21:51:40",1029,0.138
"2017-12-13 21:51:50",1030,0.138
"2017-12-13 21:52:00",1031,0.138
"2017-12-13 21:52:10",1032,0.138
"2017-12-13 21:52:20",1033,0.138
"2017-12-13 21:52:30",1034,0.138
"2017-12-13 21:52:40",1035,0.138
"2017-12-13 21:52:50",1036,0.138
"2017-12-13 21:53:00",1037,0.138
"2017-12-13 21:53:10",1038,0.138
"2017-12-13 21:53:20",1039,0.138
"2017-12-13 21:53:30",1040,0.138
"2017-12-13 21:53:40",1041,0.138
"2017-12-13 21:53:50",1042,0.138
"2017-12-13 21:54:00",1043,0.138
"2017-12-13 21:54:10",1044,0.138
"2017-12-13 21:54:20",1045,0.138
"2017-12-13 21:54:30",1046,0.138
"2017-12-13 21:54:40",1047,0.139
"2017-12-13 21:54:50",1048,0.139
"2017-12-13 21:55:00",1049,0.139
"2017-12-13 21:55:10",1050,0.139
"2017-12-13 21:55:20",1051,0.139
"2017-12-13 21:55:30",1052,0.138
"2017-12-13 21:55:40",1053,0.139
"2017-12-13 21:55:50",1054,0.138
"2017-12-13 21:56:00",1055,0.139
"2017-12-13 21:56:10",1056,0.139
"2017-12-13 21:56:20",1057,0.139
"2017-12-13 21:56:30",1058,0.139
"2017-12-13 21:56:40",1059,0.138
"2017-12-13 21:56:50",1060,0.139
"2017-12-13 21:57:00",1061,0.139
"2017-12-13 21:57:10",1062,0.139
"2017-12-13 21:57:20",1063,0.139
"2017-12-13 21:57:30",1064,0.138
"2017-12-13 21:57:40",1065,0.139
"2017-12-13 21:57:50",1066,0.139
"2017-12-13 21:58:00",1067,0.139
"2017-12-13 21:58:10",1068,0.139
"2017-12-13 21:58:20",1069,0.139
"2017-12-13 21:58:30",1070,0.139
"2017-12-13 21:58:40",1071,0.139
"2017-12-13 21:58:50",1072,0.139
"2017-12-13 21:59:00",1073,0.139
"2017-12-13 21:59:10",1074,0.139
"2017-12-13 21:59:20",1075,0.139
"2017-12-13 21:59:30",1076,0.139
"2017-12-13 21:59:40",1077,0.139
"2017-12-13 21:59:50",1078,0.139
"2017-12-13 22:00:00",1079,0.139
"2017-12-13 22:00:10",1080,0.139
"2017-12-13 22:00:20",1081,0.139
"2017-12-13 22:00:30",1082,0.139
"2017-12-13 22:00:40",1083,0.139
"2017-12-13 22:00:50",1084,0.139
"2017-12-13 22:01:00",1085,0.139
"2017-12-13 22:01:10",1086,0.139
"2017-12-13 22:01:20",1087,0.139
"2017-12-13 22:01:30",1088,0.139
"2017-12-13 22:01:40",1089,0.139
"2017-12-13 22:01:50",1090,0.139
"2017-12-13 22:02:00",1091,0.139
"2017-12-13 22:02:10",1092,0.139
"2017-12-13 22:02:20",1093,0.139
"2017-12-13 22:02:30",1094,0.14
"2017-12-13 22:02:40",1095,0.139
"2017-12-13 22:02:50",1096,0.14
"2017-12-13 22:03:00",1097,0.139
"2017-12-13 22:03:10",1098,0.139
"2017-12-13 22:03:20",1099,0.14
"2017-12-13 22:03:30",1100,0.14
"2017-12-13 22:03:40",1101,0.139
"2017-12-13 22:03:50",1102,0.14
"2017-12-13 22:04:00",1103,0.14
"2017-12-13 22:04:10",1104,0.139
"2017-12-13 22:04:20",1105,0.139
"2017-12-13 22:04:30",1106,0.139
"2017-12-13 22:04:40",1107,0.139
"2017-12-13 22:04:50",1108,0.139
"2017-12-13 22:05:00",1109,0.139
"2017-12-13 22:05:10",1110,0.139
"2017-12-13 22:05:20",1111,0.139
"2017-12-13 22:05:30",1112,0.139
"2017-12-13 22:05:40",1113,0.139
"2017-12-13 22:05:50",1114,0.139
"2017-12-13 22:06:00",1115,0.139
"2017-12-13 22:06:10",1116,0.139
"2017-12-13 22:06:20",1117,0.139
"2017-12-13 22:06:30",1118,0.139
"2017-12-13 22:06:40",1119,0.139
"2017-12-13 22:06:50",1120,0.139
"2017-12-13 22:07:00",1121,0.139
"2017-12-13 22:07:10",1122,0.139
"2017-12-13 22:07:20",1123,0.139
"2017-12-13 22:07:30",1124,0.139
"2017-12-13 22:07:40",1125,0.139
"2017-12-13 22:07:50",1126,0.139
"2017-12-13 22:08:00",1127,0.139
"2017-12-13 22:08:10",1128,0.139
"2017-12-13 22:08:20",1129,0.139
"2017-12-13 22:08:30",1130,0.139
"2017-12-13 22:08:40",1131,0.139
"2017-12-13 22:08:50",1132,0.139
"2017-12-13 22:09:00",1133,0.139
"2017-12-13 22:09:10",1134,0.139
"2017-12-13 22:09:20",1135,0.139
"2017-12-13 22:09:30",1136,0.139
"2017-12-13 22:09:40",1137,0.139
"2017-12-13 22:09:50",1138,0.139
"2017-12-13 22:10:00",1139,0.14
"2017-12-13 22:10:10",1140,0.139
"2017-12-13 22:10:20",1141,0.14
"2017-12-13 22:10:30",1142,0.139
"2017-12-13 22:10:40",1143,0.139
"2017-12-13 22:10:50",1144,0.139
"2017-12-13 22:11:00",1145,0.139
"2017-12-13 22:11:10",1146,0.139
"2017-12-13 22:11:20",1147,0.139
"2017-12-13 22:11:30",1148,0.139
"2017-12-13 22:11:40",1149,0.139
"2017-12-13 22:11:50",1150,0.139
"2017-12-13 22:12:00",1151,0.14
"2017-12-13 22:12:10",1152,0.139
"2017-12-13 22:12:20",1153,0.139
"2017-12-13 22:12:30",1154,0.139
"2017-12-13 22:12:40",1155,0.139
"2017-12-13 22:12:50",1156,0.139
"2017-12-13 22:13:00",1157,0.139
"2017-12-13 22:13:10",1158,0.139
"2017-12-13 22:13:20",1159,0.139
"2017-12-13 22:13:30",1160,0.139
"2017-12-13 22:13:40",1161,0.139
"2017-12-13 22:13:50",1162,0.139
"2017-12-13 22:14:00",1163,0.139
"2017-12-13 22:14:10",1164,0.139
"2017-12-13 22:14:20",1165,0.139
"2017-12-13 22:14:30",1166,0.139
"2017-12-13 22:14:40",1167,0.139
"2017-12-13 22:14:50",1168,0.139
"2017-12-13 22:15:00",1169,0.139
"2017-12-13 22:15:10",1170,0.139
"2017-12-13 22:15:20",1171,0.139
"2017-12-13 22:15:30",1172,0.139
"2017-12-13 22:15:40",1173,0.139
"2017-12-13 22:15:50",1174,0.139
"2017-12-13 22:16:00",1175,0.139
"2017-12-13 22:16:10",1176,0.139
"2017-12-13 22:16:20",1177,0.139
"2017-12-13 22:16:30",1178,0.139
"2017-12-13 22:16:40",1179,0.14
"2017-12-13 22:16:50",1180,0.14
"2017-12-13 22:17:00",1181,0.14
"2017-12-13 22:17:10",1182,0.139
"2017-12-13 22:17:20",1183,0.139
"2017-12-13 22:17:30",1184,0.14
"2017-12-13 22:17:40",1185,0.139
"2017-12-13 22:17:50",1186,0.14
"2017-12-13 22:18:00",1187,0.139
"2017-12-13 22:18:10",1188,0.139
"2017-12-13 22:18:20",1189,0.139
"2017-12-13 22:18:30",1190,0.14
"2017-12-13 22:18:40",1191,0.14
"2017-12-13 22:18:50",1192,0.139
"2017-12-13 22:19:00",1193,0.139
"2017-12-13 22:19:10",1194,0.139
"2017-12-13 22:19:20",1195,0.139
"2017-12-13 22:19:30",1196,0.139
"2017-12-13 22:19:40",1197,0.139
"2017-12-13 22:19:50",1198,0.139
"2017-12-13 22:20:00",1199,0.139
"2017-12-13 22:20:10",1200,0.139
"2017-12-13 22:20:20",1201,0.139
"2017-12-13 22:20:30",1202,0.139
"2017-12-13 22:20:40",1203,0.139
"2017-12-13 22:20:50",1204,0.139
"2017-12-13 22:21:00",1205,0.139
"2017-12-13 22:21:10",1206,0.139
"2017-12-13 22:21:20",1207,0.139
"2017-12-13 22:21:30",1208,0.139
"2017-12-13 22:21:40",1209,0.139
"2017-12-13 22:21:50",1210,0.139
"2017-12-13 22:22:00",1211,0.139
"2017-12-13 22:22:10",1212,0.139
"2017-12-13 22:22:20",1213,0.139
"2017-12-13 22:22:30",1214,0.139
"2017-12-13 22:22:40",1215,0.139
"2017-12-13 22:22:50",1216,0.139
"2017-12-13 22:23:00",1217,0.139
"2017-12-13 22:23:10",1218,0.139
"2017-12-13 22:23:20",1219,0.139
"2017-12-13 22:23:30",1220,0.139
"2017-12-13 22:23:40",1221,0.139
"2017-12-13 22:23:50",1222,0.139
"2017-12-13 22:24:00",1223,0.139
"2017-12-13 22:24:10",1224,0.139
"2017-12-13 22:24:20",1225,0.139
"2017-12-13 22:24:30",1226,0.139
"2017-12-13 22:24:40",1227,0.139
"2017-12-13 22:24:50",1228,0.139
"2017-12-13 22:25:00",1229,0.139
"2017-12-13 22:25:10",1230,0.139
"2017-12-13 22:25:20",1231,0.139
"2017-12-13 22:25:30",1232,0.139
"2017-12-13 22:25:40",1233,0.139
"2017-12-13 22:25:50",1234,0.138
"2017-12-13 22:26:00",1235,0.139
"2017-12-13 22:26:10",1236,0.139
"2017-12-13 22:26:20",1237,0.139
"2017-12-13 22:26:30",1238,0.138
"2017-12-13 22:26:40",1239,0.139
"2017-12-13 22:26:50",1240,0.139
"2017-12-13 22:27:00",1241,0.138
"2017-12-13 22:27:10",1242,0.138
"2017-12-13 22:27:20",1243,0.139
"2017-12-13 22:27:30",1244,0.138
"2017-12-13 22:27:40",1245,0.138
"2017-12-13 22:27:50",1246,0.138
"2017-12-13 22:28:00",1247,0.138
"2017-12-13 22:28:10",1248,0.138
"2017-12-13 22:28:20",1249,0.138
"2017-12-13 22:28:30",1250,0.138
"2017-12-13 22:28:40",1251,0.139
"2017-12-13 22:28:50",1252,0.139
"2017-12-13 22:29:00",1253,0.138
"2017-12-13 22:29:10",1254,0.138
"2017-12-13 22:29:20",1255,0.138
"2017-12-13 22:29:30",1256,0.139
"2017-12-13 22:29:40",1257,0.138
"2017-12-13 22:29:50",1258,0.138
"2017-12-13 22:30:00",1259,0.138
"2017-12-13 22:30:10",1260,0.139
"2017-12-13 22:30:20",1261,0.138
"2017-12-13 22:30:30",1262,0.139
"2017-12-13 22:30:40",1263,0.138
"2017-12-13 22:30:50",1264,0.139
"2017-12-13 22:31:00",1265,0.139
"2017-12-13 22:31:10",1266,0.139
"2017-12-13 22:31:20",1267,0.139
"2017-12-13 22:31:30",1268,0.138
"2017-12-13 22:31:40",1269,0.138
"2017-12-13 22:31:50",1270,0.139
"2017-12-13 22:32:00",1271,0.139
"2017-12-13 22:32:10",1272,0.138
"2017-12-13 22:32:20",1273,0.138
"2017-12-13 22:32:30",1274,0.138
"2017-12-13 22:32:40",1275,0.138
"2017-12-13 22:32:50",1276,0.139
"2017-12-13 22:33:00",1277,0.139
"2017-12-13 22:33:10",1278,0.139
"2017-12-13 22:33:20",1279,0.139
"2017-12-13 22:33:30",1280,0.139
"2017-12-13 22:33:40",1281,0.139
"2017-12-13 22:33:50",1282,0.139
"2017-12-13 22:34:00",1283,0.139
"2017-12-13 22:34:10",1284,0.139
"2017-12-13 22:34:20",1285,0.139
"2017-12-13 22:34:30",1286,0.139
"2017-12-13 22:34:40",1287,0.139
"2017-12-13 22:34:50",1288,0.139
"2017-12-13 22:35:00",1289,0.139
"2017-12-13 22:35:10",1290,0.139
"2017-12-13 22:35:20",1291,0.139
"2017-12-13 22:35:30",1292,0.139
"2017-12-13 22:35:40",1293,0.139
"2017-12-13 22:35:50",1294,0.139
"2017-12-13 22:36:00",1295,0.139
"2017-12-13 22:36:10",1296,0.139
"2017-12-13 22:36:20",1297,0.139
"2017-12-13 22:36:30",1298,0.139
"2017-12-13 22:36:40",1299,0.139
"2017-12-13 22:36:50",1300,0.139
"2017-12-13 22:37:00",1301,0.139
"2017-12-13 22:37:10",1302,0.139
"2017-12-13 22:37:20",1303,0.139
"2017-12-13 22:37:30",1304,0.139
"2017-12-13 22:37:40",1305,0.139
"2017-12-13 22:37:50",1306,0.139
"2017-12-13 22:38:00",1307,0.139
"2017-12-13 22:38:10",1308,0.139
"2017-12-13 22:38:20",1309,0.139
"2017-12-13 22:38:30",1310,0.139
"2017-12-13 22:38:40",1311,0.139
"2017-12-13 22:38:50",1312,0.139
"2017-12-13 22:39:00",1313,0.139
"2017-12-13 22:39:10",1314,0.14
"2017-12-13 22:39:20",1315,0.139
"2017-12-13 22:39:30",1316,0.139
"2017-12-13 22:39:40",1317,0.14
"2017-12-13 22:39:50",1318,0.14
"2017-12-13 22:40:00",1319,0.139
"2017-12-13 22:40:10",1320,0.14
"2017-12-13 22:40:20",1321,0.14
"2017-12-13 22:40:30",1322,0.14
"2017-12-13 22:40:40",1323,0.14
"2017-12-13 22:40:50",1324,0.14
"2017-12-13 22:41:00",1325,0.14
"2017-12-13 22:41:10",1326,0.14
"2017-12-13 22:41:20",1327,0.14
"2017-12-13 22:41:30",1328,0.14
"2017-12-13 22:41:40",1329,0.14
"2017-12-13 22:41:50",1330,0.14
"2017-12-13 22:42:00",1331,0.14
"2017-12-13 22:42:10",1332,0.14
"2017-12-13 22:42:20",1333,0.14
"2017-12-13 22:42:30",1334,0.14
"2017-12-13 22:42:40",1335,0.14
"2017-12-13 22:42:50",1336,0.14
"2017-12-13 22:43:00",1337,0.14
"2017-12-13 22:43:10",1338,0.14
"2017-12-13 22:43:20",1339,0.14
"2017-12-13 22:43:30",1340,0.14
"2017-12-13 22:43:40",1341,0.14
"2017-12-13 22:43:50",1342,0.14
"2017-12-13 22:44:00",1343,0.14
"2017-12-13 22:44:10",1344,0.14
"2017-12-13 22:44:20",1345,0.14
"2017-12-13 22:44:30",1346,0.14
"2017-12-13 22:44:40",1347,0.14
"2017-12-13 22:44:50",1348,0.14
"2017-12-13 22:45:00",1349,0.14
"2017-12-13 22:45:10",1350,0.14
"2017-12-13 22:45:20",1351,0.14
"2017-12-13 22:45:30",1352,0.14
"2017-12-13 22:45:40",1353,0.14
"2017-12-13 22:45:50",1354,0.14
"2017-12-13 22:46:00",1355,0.14
"2017-12-13 22:46:10",1356,0.14
"2017-12-13 22:46:20",1357,0.14
"2017-12-13 22:46:30",1358,0.14
"2017-12-13 22:46:40",1359,0.14
"2017-12-13 22:46:50",1360,0.14
"2017-12-13 22:47:00",1361,0.14
